,lengths,POS,frequencies
6266,2,2,38.37322170940093
6267,3,2,7.549857127685005
6268,4,0,9.938639748821526
6269,5,2,10.749728609795905
6270,2,1,38.37322170940093
6271,5,2,10.749728609795905
6272,2,2,38.37322170940093
6273,3,1,3.390288261442669
6274,4,2,8.72344262463382
6275,5,2,12.256429510162484
6276,2,1,38.37322170940093
6277,5,0,10.749728609795905
6278,6,2,11.041293842157307
6279,6,2,14.7948946300449
6280,5,2,10.154967780103195
6281,2,2,38.37322170940093
6282,2,2,16.5646188314811
6283,3,2,18.169852196934553
6284,3,0,18.169852196934553
6285,2,0,38.37322170940093
6286,1,2,12.400262710625258
6287,2,2,38.37322170940093
6288,2,0,8.488668662782429
6289,2,1,38.37322170940093
6290,2,2,38.37322170940093
6291,2,2,7.589832860325798
6292,2,0,38.37322170940093
6293,2,0,8.683774925643961
6294,3,2,16.058353619214014
6295,3,1,6.423521440471448
6296,4,1,9.310205142462781
6297,2,2,38.37322170940093
6298,2,2,8.488668662782429
6299,3,2,8.578916703298425
6300,3,2,6.423521440471448
6301,3,2,7.943910661758528
6302,6,2,13.861920740524198
6303,2,2,8.870587430321876
6304,4,0,8.951035162589404
6305,1,2,11.684536233475544
6306,4,2,10.929856083606142
6307,3,1,6.313978289584914
6308,3,2,3.390288261442669
6309,5,2,13.317312307097822
6310,2,2,8.757360499115832
6311,1,2,11.684536233475544
6312,4,2,10.929856083606142
6313,2,2,38.37322170940093
6314,4,2,8.951035162589404
6315,2,2,8.706985876779923
6316,3,1,7.549857127685005
6317,4,2,10.929856083606142
6318,2,2,17.568213161857567
6319,7,2,9.560443836167957
6320,2,1,38.37322170940093
6321,4,2,9.310205142462781
6322,6,2,10.024544433388602
6323,5,2,14.819489541716731
6324,1,1,13.76291549466287
6325,7,2,9.779615476728628
6326,3,2,13.243458714677733
6327,5,2,10.25274569545454
6328,3,2,9.924802194864366
6329,2,2,6.721670329601364
6330,5,2,10.511669458643023
6331,2,2,38.37322170940093
6332,2,1,38.37322170940093
6333,2,2,17.568213161857567
6334,8,1,18.197150850935735
6335,2,2,38.37322170940093
6336,4,2,8.951035162589404
6337,2,2,8.706985876779923
6338,3,0,7.549857127685005
6339,4,0,10.929856083606142
6340,3,0,6.313978289584914
6341,3,0,3.390288261442669
6342,5,2,13.317312307097822
6343,2,1,38.37322170940093
6344,2,2,8.488668662782429
6345,3,0,8.578916703298425
6346,5,1,11.20925139139814
6347,2,2,8.870587430321876
6348,4,2,8.951035162589404
6349,3,0,6.423521440471448
6350,2,2,8.706985876779923
6351,1,2,11.684536233475544
6352,4,2,10.767421861419523
6353,2,2,4.664104029508081
6354,4,1,10.311483334075499
6355,4,2,8.905828788295345
6356,2,2,18.28504295052044
6357,4,0,10.198259621786399
6358,3,1,8.578916703298425
6359,4,2,10.767421861419523
6360,2,1,4.664104029508081
6361,3,2,13.34804107785384
6362,2,2,8.488668662782429
6363,4,2,11.448570003671666
6364,3,2,7.974089023241638
6365,2,0,38.37322170940093
6366,3,1,4.445691459710157
6367,1,2,11.684536233475544
6368,4,1,8.996523855979914
6369,2,2,38.37322170940093
6370,1,2,11.684536233475544
6371,4,0,8.996523855979914
6372,3,2,11.618373534472974
6373,3,0,11.618373534472974
6374,2,2,8.706985876779923
6375,1,1,11.684536233475544
6376,4,2,10.767421861419523
6377,2,2,38.37322170940093
6378,3,2,11.618373534472974
6379,2,2,8.706985876779923
6380,9,1,12.069715898421732
6381,2,2,4.664104029508081
6382,3,1,7.549857127685005
6383,2,0,8.210674626196004
6384,4,2,9.988020358920036
6385,5,2,10.956865201138159
6386,2,0,4.664104029508081
6387,2,1,6.7058010594064745
6388,5,2,12.005176295422105
6389,1,2,11.684536233475544
6390,1,2,11.684536233475544
6391,4,1,8.996523855979914
6392,9,1,12.069715898421732
6393,2,2,4.664104029508081
6394,3,1,7.549857127685005
6395,2,2,8.210674626196004
6396,4,2,9.988020358920036
6397,5,0,10.956865201138159
6398,2,0,38.37322170940093
6399,3,1,4.445691459710157
6400,3,2,8.578916703298425
6401,1,2,14.062699412411977
6402,3,2,7.812794558885542
6403,4,1,23.852050707108827
6404,4,2,17.970726923507517
6405,2,2,8.706985876779923
6406,1,2,11.684536233475544
6407,2,2,38.37322170940093
6408,2,1,17.568213161857567
6409,8,2,18.197150850935735
6410,2,2,38.37322170940093
6411,2,2,38.37322170940093
6412,4,2,9.121851360763964
6413,3,1,16.058353619214014
6414,2,2,5.89386868318127
6415,5,1,15.17160687113338
6416,3,2,9.567582129761083
6417,2,2,38.37322170940093
6418,2,2,8.488668662782429
6419,3,2,8.578916703298425
6420,3,1,6.423521440471448
6421,4,1,9.310205142462781
6422,2,2,8.706985876779923
6423,3,2,7.549857127685005
6424,4,2,10.929856083606142
6425,4,2,8.905828788295345
6426,5,2,14.314318829623774
6427,4,1,10.198259621786399
6428,2,2,7.132547083985106
6429,2,2,38.37322170940093
6430,4,1,11.448570003671666
6431,3,2,7.974089023241638
6432,2,0,8.210674626196004
6433,4,2,17.578138840923607
6434,4,1,10.767421861419523
6435,2,1,8.618972402415945
6436,5,2,14.314318829623774
6437,2,2,38.37322170940093
6438,4,2,11.448570003671666
6439,3,2,7.974089023241638
6440,2,2,8.210674626196004
6441,5,2,10.956865201138159
6442,2,2,4.664104029508081
6443,2,1,8.706985876779923
6444,4,2,8.905828788295345
6445,2,2,17.568213161857567
6446,2,2,38.37322170940093
6447,4,1,8.905828788295345
6448,2,2,17.568213161857567
6449,2,2,38.37322170940093
6450,2,2,38.37322170940093
6451,4,2,8.951035162589404
6452,2,2,8.706985876779923
6453,4,2,7.910311967381982
6454,4,2,11.663983032833595
6455,5,1,9.586575244724306
6456,6,1,10.764927154579253
6457,2,0,38.37322170940093
6458,4,2,8.905828788295345
6459,2,2,4.042030662314681
6460,4,1,5.949991106791818
6461,6,2,22.168096670485053
6462,7,1,16.43489123009338
6463,3,1,4.445691459710157
6464,5,2,14.438813106723492
6465,2,2,38.37322170940093
6466,2,1,13.546683792641888
6467,2,2,38.37322170940093
6468,3,2,4.445691459710157
6469,3,2,7.549857127685005
6470,4,2,8.312320741298564
6471,2,1,6.7058010594064745
6472,5,2,12.005176295422105
6473,4,2,5.949991106791818
6474,2,2,38.37322170940093
6475,2,2,15.59841414395928
6476,8,1,18.197150850935735
6477,2,2,38.37322170940093
6478,4,1,8.905828788295345
6479,10,2,18.5873621996568
6480,2,1,17.568213161857567
6481,6,2,17.725799295962144
6482,2,2,38.37322170940093
6483,3,2,10.346936844846644
6484,3,2,9.186576718911342
6485,10,2,18.5873621996568
6486,2,1,8.83045598052675
6487,2,1,38.37322170940093
6488,5,2,8.331544927528498
6489,3,2,7.549857127685005
6490,4,2,11.053879764022026
6491,6,1,22.168096670485053
6492,4,2,15.186624116907119
6493,2,2,38.37322170940093
6494,5,2,13.90748729973038
6495,2,2,38.37322170940093
6496,3,1,7.812794558885542
6497,1,2,11.684536233475544
6498,5,0,12.52712580855406
6499,2,2,6.721670329601364
6500,2,2,38.37322170940093
6501,2,2,38.37322170940093
6502,4,2,8.850295111149011
6503,2,2,8.757360499115832
6504,5,0,8.671578998055594
6505,3,2,6.423521440471448
6506,1,2,5.052829786634588
6507,2,2,38.37322170940093
6508,4,1,17.398207839067297
6509,1,2,11.684536233475544
6510,4,1,17.970726923507517
6511,1,2,11.684536233475544
6512,4,1,17.970726923507517
6513,3,2,10.473337877443369
6514,4,1,9.310205142462781
6515,3,2,13.243458714677733
6516,1,2,11.684536233475544
6517,5,2,10.25274569545454
6518,4,2,8.312320741298564
6519,2,0,38.37322170940093
6520,1,2,11.684536233475544
6521,4,2,17.970726923507517
6522,2,2,16.567937568041256
6523,3,2,7.812794558885542
6524,8,2,14.818879479967679
6525,5,1,8.331544927528498
6526,1,2,14.109249385822425
6527,1,2,11.684536233475544
6528,4,2,9.938639748821526
6529,4,1,5.949991106791818
6530,2,2,38.37322170940093
6531,7,1,9.779615476728628
6532,1,2,11.684536233475544
6533,10,2,14.891174020611869
6534,7,1,22.15761287612266
6535,4,1,9.988020358920036
6536,4,2,15.186624116907119
6537,2,2,38.37322170940093
6538,3,0,11.618373534472974
6539,3,1,6.685533231672161
6540,2,2,38.37322170940093
6541,3,1,4.445691459710157
6542,1,2,11.684536233475544
6543,5,2,8.331544927528498
6544,4,0,10.767421861419523
6545,2,2,4.664104029508081
6546,2,2,8.706985876779923
6547,2,2,6.721670329601364
6548,2,2,7.225707959119611
6549,3,0,7.931406561386513
6550,2,2,4.042030662314681
6551,3,2,3.390288261442669
6552,6,2,12.548802298043464
6553,2,2,14.99136287691493
6554,1,1,5.052829786634588
6555,4,1,11.452455603903319
6556,3,2,12.252307675016745
6557,6,2,16.252866430013018
6558,2,0,38.37322170940093
6559,3,1,7.549857127685005
6560,5,2,10.25274569545454
6561,4,2,11.054923994042808
6562,2,2,6.721670329601364
6563,2,2,7.225707959119611
6564,4,1,13.218485710220152
6565,4,2,7.910311967381982
6566,4,2,7.449062395121635
6567,4,2,9.310205142462781
6568,4,1,7.441086839160201
6569,5,2,28.156475851205624
6570,3,0,7.549857127685005
6571,4,2,17.578138840923607
6572,2,2,10.3709427355592
6573,2,2,8.83045598052675
6574,4,2,5.949991106791818
6575,4,1,10.495965143103986
6576,2,2,7.049690697222918
6577,8,2,12.814057449027096
6578,2,2,38.37322170940093
6579,3,1,7.812794558885542
6580,10,2,16.098855500701145
6581,6,2,22.436882829382448
6582,4,2,9.310205142462781
6583,4,2,7.441086839160201
6584,4,2,13.79016856178517
6585,2,1,19.087650163711952
6586,2,2,8.618972402415945
6587,2,1,38.37322170940093
6588,1,2,11.684536233475544
6589,6,1,23.422028076541434
6590,4,2,8.291302155578038
6591,5,2,8.671578998055594
6592,2,2,38.37322170940093
6593,2,2,5.027627677610446
6594,4,1,10.394158527511943
6595,3,2,7.549857127685005
6596,1,0,12.94976731097093
6597,2,2,38.37322170940093
6598,1,2,11.684536233475544
6599,6,2,23.422028076541434
6600,5,2,11.69407315671324
6601,2,1,4.042030662314681
6602,4,2,5.949991106791818
6603,2,1,38.37322170940093
6604,2,2,5.027627677610446
6605,4,2,10.394158527511943
6606,3,1,7.549857127685005
6607,4,0,12.312137600040323
6608,2,1,7.049690697222918
6609,8,2,12.814057449027096
6610,2,1,38.37322170940093
6611,2,2,13.546683792641888
6612,3,2,4.445691459710157
6613,6,0,23.422028076541434
6614,4,2,11.133161683833043
6615,3,2,9.03916357537861
6616,8,2,11.962057682166218
6617,2,1,6.806784067056864
6618,6,2,22.168096670485053
6619,7,1,16.43489123009338
6620,6,2,11.109565385344181
6621,2,2,38.37322170940093
6622,1,0,11.684536233475544
6623,6,2,23.422028076541434
6624,3,2,7.812794558885542
6625,1,2,11.684536233475544
6626,4,1,9.988020358920036
6627,3,2,11.335137497250308
6628,2,1,6.721670329601364
6629,7,2,9.779615476728628
6630,3,1,8.603901853081089
6631,4,1,9.310205142462781
6632,1,2,13.240011673415252
6633,2,2,13.546683792641888
6634,2,0,38.37322170940093
6635,2,2,38.37322170940093
6636,2,2,38.37322170940093
6637,2,2,8.488668662782429
6638,6,2,14.65586972539395
6639,2,2,38.37322170940093
6640,2,2,38.37322170940093
6641,1,1,11.684536233475544
6642,3,2,9.924802194864366
6643,2,1,4.664104029508081
6644,5,2,10.576517178919774
6645,1,2,11.684536233475544
6646,6,2,11.925682810006098
6647,2,2,4.664104029508081
6648,2,2,10.3709427355592
6649,9,2,22.60565794311413
6650,2,2,38.37322170940093
6651,3,1,26.535988009061843
6652,2,2,38.37322170940093
6653,4,2,15.362351496808712
6654,2,2,38.37322170940093
6655,2,2,38.37322170940093
6656,2,1,38.37322170940093
6657,3,2,15.929447748741067
6658,4,0,7.78944550859774
6659,5,2,10.956865201138159
6660,4,1,8.684545288108383
6661,5,2,9.586575244724306
6662,3,2,17.31191512765155
6663,2,2,38.37322170940093
6664,2,2,38.37322170940093
6665,3,2,7.549857127685005
6666,4,0,9.938639748821526
6667,1,2,11.684536233475544
6668,1,2,11.684536233475544
6669,4,2,9.88057807258398
6670,2,2,4.664104029508081
6671,2,0,17.568213161857567
6672,2,2,38.37322170940093
6673,2,2,38.37322170940093
6674,2,2,16.25057915558285
6675,2,2,38.37322170940093
6676,4,2,17.398207839067297
6677,2,2,38.37322170940093
6678,4,1,17.398207839067297
6679,1,0,11.684536233475544
6680,4,2,9.88057807258398
6681,2,2,4.664104029508081
6682,4,1,10.929856083606142
6683,2,2,4.664104029508081
6684,2,1,6.7058010594064745
6685,1,2,5.052829786634588
6686,9,2,19.437147433246274
6687,2,2,38.37322170940093
6688,3,1,7.812794558885542
6689,2,2,38.37322170940093
6690,3,1,9.326600461716438
6691,1,2,11.684536233475544
6692,2,1,8.618972402415945
6693,1,2,11.684536233475544
6694,5,2,31.18339715052091
6695,4,2,10.929856083606142
6696,2,1,4.664104029508081
6697,2,2,6.7058010594064745
6698,2,2,7.589832860325798
6699,9,2,19.437147433246274
6700,2,0,38.37322170940093
6701,2,2,13.546683792641888
6702,2,2,38.37322170940093
6703,2,2,38.37322170940093
6704,3,1,18.45693401679318
6705,2,2,38.37322170940093
6706,1,0,11.684536233475544
6707,4,2,9.88057807258398
6708,2,2,4.664104029508081
6709,5,2,10.576517178919774
6710,1,2,11.684536233475544
6711,5,2,10.186721623688694
6712,4,1,7.449062395121635
6713,2,2,17.27348288131617
6714,1,2,11.684536233475544
6715,5,0,10.186721623688694
6716,4,2,10.929856083606142
6717,2,2,4.664104029508081
6718,2,1,6.7058010594064745
6719,1,2,5.052829786634588
6720,4,2,17.651188020278322
6721,2,2,38.37322170940093
6722,2,2,15.59841414395928
6723,2,0,38.37322170940093
6724,2,0,15.59841414395928
6725,2,2,8.210674626196004
6726,4,2,9.938639748821526
6727,3,2,7.549857127685005
6728,4,2,17.970726923507517
6729,2,2,8.706985876779923
6730,4,2,5.949991106791818
6731,3,2,9.638413960665186
6732,2,0,38.37322170940093
6733,2,2,38.37322170940093
6734,2,2,38.37322170940093
6735,2,2,17.568213161857567
6736,8,2,18.197150850935735
6737,2,2,38.37322170940093
6738,2,2,8.757360499115832
6739,1,0,11.684536233475544
6740,4,1,10.866688453633833
6741,2,0,4.664104029508081
6742,6,2,11.041293842157307
6743,1,2,11.684536233475544
6744,5,2,9.02996667509163
6745,2,1,38.37322170940093
6746,3,2,18.45693401679318
6747,2,2,38.37322170940093
6748,3,1,8.603901853081089
6749,1,2,5.052829786634588
6750,6,2,10.024544433388602
6751,4,2,11.951726493704406
6752,2,2,38.37322170940093
6753,2,2,38.37322170940093
6754,3,2,19.43062988944508
6755,6,2,16.79134443433429
6756,4,0,9.121851360763964
6757,4,1,11.907069411788937
6758,2,2,38.37322170940093
6759,4,2,14.175409754511247
6760,2,0,8.83045598052675
6761,2,1,38.37322170940093
6762,2,2,38.37322170940093
6763,2,2,17.056961725420784
6764,8,2,18.197150850935735
6765,2,2,38.37322170940093
6766,1,0,11.684536233475544
6767,7,2,22.306627933088677
6768,4,0,10.929856083606142
6769,2,0,38.37322170940093
6770,1,2,11.684536233475544
6771,7,2,22.306627933088677
6772,4,2,15.598079256482869
6773,3,2,7.549857127685005
6774,2,2,5.027627677610446
6775,2,0,8.683774925643961
6776,10,2,14.83732557096781
6777,2,0,38.37322170940093
6778,3,1,7.812794558885542
6779,2,2,8.757360499115832
6780,1,2,11.684536233475544
6781,4,2,10.866688453633833
6782,2,2,4.664104029508081
6783,1,2,5.052829786634588
6784,6,1,11.041293842157307
6785,4,2,7.910311967381982
6786,5,1,9.02996667509163
6787,5,2,13.855692219160378
6788,2,2,8.870587430321876
6789,2,2,38.37322170940093
6790,4,1,15.362351496808712
6791,2,2,38.37322170940093
6792,4,2,8.905828788295345
6793,6,0,10.764927154579253
6794,4,2,17.970726923507517
6795,2,2,6.7058010594064745
6796,6,1,13.32149075667692
6797,2,2,38.37322170940093
6798,3,2,7.812794558885542
6799,3,2,9.44360558169049
6800,1,1,11.684536233475544
6801,5,2,10.25274569545454
6802,4,1,9.310205142462781
6803,2,2,38.37322170940093
6804,4,2,14.907717579710159
6805,1,2,11.684536233475544
6806,6,2,10.668367646550402
6807,2,2,8.706985876779923
6808,9,2,10.961431188020796
6809,4,0,5.949991106791818
6810,4,0,9.988020358920036
6811,8,2,12.978723492249737
6812,2,0,38.37322170940093
6813,2,2,8.870587430321876
6814,2,1,4.664104029508081
6815,4,2,14.93571801578831
6816,4,2,8.905828788295345
6817,5,2,15.513358625685465
6818,2,2,6.806784067056864
6819,9,2,10.961431188020796
6820,2,2,38.37322170940093
6821,4,2,9.629803124346402
6822,2,0,38.37322170940093
6823,1,2,11.684536233475544
6824,4,2,17.578138840923607
6825,4,2,11.053879764022026
6826,2,1,38.37322170940093
6827,2,2,18.611865266402077
6828,1,1,11.684536233475544
6829,4,2,17.578138840923607
6830,4,2,10.929856083606142
6831,2,0,4.664104029508081
6832,2,2,10.3709427355592
6833,1,2,11.684536233475544
6834,1,2,11.684536233475544
6835,4,1,17.578138840923607
6836,4,2,10.929856083606142
6837,2,2,4.664104029508081
6838,2,1,10.3709427355592
6839,4,1,8.684545288108383
6840,2,2,6.721670329601364
6841,2,1,38.37322170940093
6842,4,2,9.121851360763964
6843,7,1,15.041587715839404
6844,4,2,9.121851360763964
6845,4,2,9.121851360763964
6846,7,1,15.041587715839404
6847,2,2,38.37322170940093
6848,4,1,9.121851360763964
6849,7,2,15.041587715839404
6850,10,1,13.497424746207122
6851,3,2,7.549857127685005
6852,2,1,38.37322170940093
6853,2,2,38.37322170940093
6854,1,2,11.684536233475544
6855,4,2,17.578138840923607
6856,4,2,10.929856083606142
6857,2,2,4.664104029508081
6858,2,1,10.3709427355592
6859,4,2,8.684545288108383
6860,2,2,8.683774925643961
6861,7,2,15.041587715839404
6862,2,1,38.37322170940093
6863,4,2,9.121851360763964
6864,7,2,15.041587715839404
6865,2,1,38.37322170940093
6866,4,2,8.951035162589404
6867,4,1,8.951035162589404
6868,1,2,11.684536233475544
6869,2,2,38.37322170940093
6870,3,2,3.390288261442669
6871,6,1,12.637577194101675
6872,3,1,7.549857127685005
6873,3,2,10.942621960059789
6874,4,2,8.684545288108383
6875,4,2,9.121851360763964
6876,7,2,15.041587715839404
6877,10,1,13.497424746207122
6878,3,2,7.549857127685005
6879,2,1,38.37322170940093
6880,2,1,6.721670329601364
6881,4,2,10.198259621786399
6882,3,2,6.685533231672161
6883,2,1,38.37322170940093
6884,5,1,21.14898445546205
6885,4,2,8.951035162589404
6886,2,2,15.48001295883963
6887,7,2,13.714598562327117
6888,3,2,7.549857127685005
6889,2,1,38.37322170940093
6890,2,2,8.488668662782429
6891,3,2,7.943910661758528
6892,6,2,9.655025154239082
6893,2,1,8.706985876779923
6894,2,2,5.89386868318127
6895,3,2,10.942621960059789
6896,5,2,15.513358625685465
6897,2,2,6.806784067056864
6898,2,2,8.870587430321876
6899,2,1,38.37322170940093
6900,2,2,38.37322170940093
6901,2,2,15.428212141195877
6902,2,2,15.428212141195877
6903,2,2,38.37322170940093
6904,2,0,8.618972402415945
6905,2,2,15.48001295883963
6906,6,2,12.600410180402914
6907,2,2,38.37322170940093
6908,4,2,5.949991106791818
6909,2,0,8.757360499115832
6910,3,1,7.549857127685005
6911,4,2,17.578138840923607
6912,3,0,10.942621960059789
6913,4,2,9.68080307154425
6914,6,2,12.637577194101675
6915,2,2,5.027627677610446
6916,4,1,9.121851360763964
6917,7,2,15.041587715839404
6918,2,1,38.37322170940093
6919,2,2,38.37322170940093
6920,4,1,9.294043144410132
6921,4,2,5.949991106791818
6922,8,0,18.197150850935735
6923,2,1,38.37322170940093
6924,4,2,5.949991106791818
6925,5,2,10.991914088867553
6926,4,1,5.949991106791818
6927,3,2,7.549857127685005
6928,8,2,11.70246679330582
6929,5,1,10.25274569545454
6930,4,2,8.312320741298564
6931,2,1,38.37322170940093
6932,4,2,14.175409754511247
6933,2,0,8.83045598052675
6934,2,2,38.37322170940093
6935,2,1,6.721670329601364
6936,5,2,38.37322170940093
6937,4,2,9.310205142462781
6938,3,1,7.549857127685005
6939,3,2,7.470379490182836
6940,2,1,6.721670329601364
6941,5,2,38.37322170940093
6942,4,2,9.310205142462781
6943,2,2,17.568213161857567
6944,2,2,38.37322170940093
6945,2,2,38.37322170940093
6946,3,2,7.549857127685005
6947,4,2,9.938639748821526
6948,3,2,7.549857127685005
6949,5,2,31.18339715052091
6950,4,2,7.449062395121635
6951,3,1,9.03916357537861
6952,4,2,9.310205142462781
6953,2,1,38.37322170940093
6954,2,2,17.568213161857567
6955,6,0,13.599966073355844
6956,2,2,7.049690697222918
6957,2,2,38.37322170940093
6958,3,2,7.812794558885542
6959,3,2,8.603901853081089
6960,2,2,17.568213161857567
6961,1,0,11.684536233475544
6962,4,0,11.692013932227134
6963,2,2,38.37322170940093
6964,4,0,13.892180613091558
6965,2,2,7.049690697222918
6966,8,0,11.759803703272942
6967,2,0,38.37322170940093
6968,7,2,15.041587715839404
6969,3,2,8.290346186848005
6970,5,2,10.25274569545454
6971,4,1,8.291302155578038
6972,4,1,9.310205142462781
6973,2,2,8.683774925643961
6974,1,2,14.109249385822425
6975,2,2,15.48001295883963
6976,5,2,14.050336882759344
6977,2,2,38.37322170940093
6978,2,0,17.101364909440466
6979,4,2,9.121851360763964
6980,6,2,23.21536164738512
6981,8,2,15.121096690127116
6982,2,0,38.37322170940093
6983,2,2,8.683774925643961
6984,4,1,9.301512715395553
6985,10,2,38.37322170940093
6986,7,2,15.54783780394871
6987,2,1,38.37322170940093
6988,2,2,38.37322170940093
6989,4,0,9.121851360763964
6990,4,2,9.301512715395553
6991,8,2,38.37322170940093
6992,5,2,22.094826701749074
6993,4,2,9.121851360763964
6994,4,2,13.79016856178517
6995,2,0,38.37322170940093
6996,6,0,23.21536164738512
6997,8,0,15.121096690127116
6998,2,2,6.5406493308633324
6999,3,2,7.549857127685005
7000,4,2,11.663983032833595
7001,2,2,6.721670329601364
7002,2,1,38.37322170940093
7003,3,2,18.45693401679318
7004,2,1,38.37322170940093
7005,2,2,16.25057915558285
7006,2,2,38.37322170940093
7007,2,2,8.870587430321876
7008,2,2,38.37322170940093
7009,3,1,7.549857127685005
7010,2,2,38.37322170940093
7011,2,2,15.48001295883963
7012,6,0,12.600410180402914
7013,4,2,8.951035162589404
7014,2,2,5.89386868318127
7015,4,2,9.121851360763964
7016,6,2,23.21536164738512
7017,8,2,15.121096690127116
7018,2,2,38.37322170940093
7019,10,2,19.808305634037264
7020,2,1,38.37322170940093
7021,2,2,8.618972402415945
7022,2,0,38.37322170940093
7023,3,2,9.44360558169049
7024,2,2,6.721670329601364
7025,6,2,9.283917588445854
7026,3,2,7.812794558885542
7027,2,2,6.721670329601364
7028,6,2,25.66780531051823
7029,4,2,26.669318135956267
7030,10,1,19.808305634037264
7031,2,2,38.37322170940093
7032,4,0,9.294043144410132
7033,4,2,8.951035162589404
7034,2,1,5.89386868318127
7035,2,2,6.721670329601364
7036,2,1,38.37322170940093
7037,1,2,11.684536233475544
7038,4,2,17.578138840923607
7039,4,2,9.938639748821526
7040,2,2,38.37322170940093
7041,1,2,11.684536233475544
7042,4,2,17.578138840923607
7043,1,2,11.684536233475544
7044,6,2,11.568162665194063
7045,2,1,8.706985876779923
7046,1,2,11.684536233475544
7047,5,2,13.9976454273951
7048,1,2,11.684536233475544
7049,10,2,19.808305634037264
7050,2,2,38.37322170940093
7051,2,2,13.546683792641888
7052,2,2,38.37322170940093
7053,4,1,9.629803124346402
7054,2,2,10.3709427355592
7055,3,1,6.313978289584914
7056,4,2,5.949991106791818
7057,3,2,7.931406561386513
7058,2,2,38.37322170940093
7059,3,2,13.243458714677733
7060,4,2,10.311483334075499
7061,10,0,19.808305634037264
7062,3,2,6.313978289584914
7063,1,2,5.052829786634588
7064,7,2,11.944714828228031
7065,2,2,38.37322170940093
7066,2,0,38.37322170940093
7067,4,2,17.398207839067297
7068,2,2,38.37322170940093
7069,1,2,11.684536233475544
7070,1,1,11.684536233475544
7071,4,2,11.511525115058983
7072,3,2,3.390288261442669
7073,6,0,12.097640702973665
7074,2,2,38.37322170940093
7075,1,1,11.684536233475544
7076,4,2,8.996523855979914
7077,4,2,8.951035162589404
7078,2,0,5.89386868318127
7079,4,2,9.121851360763964
7080,7,1,15.54783780394871
7081,8,2,15.121096690127116
7082,2,1,38.37322170940093
7083,3,2,9.44360558169049
7084,2,2,38.37322170940093
7085,3,2,4.445691459710157
7086,3,2,4.445691459710157
7087,3,2,7.549857127685005
7088,3,2,11.218827263663337
7089,2,2,4.664104029508081
7090,3,2,12.897048317285776
7091,3,2,3.390288261442669
7092,2,1,38.37322170940093
7093,3,2,3.390288261442669
7094,2,2,17.568213161857567
7095,3,2,7.549857127685005
7096,4,0,9.938639748821526
7097,2,2,38.37322170940093
7098,3,2,3.390288261442669
7099,9,2,12.540309995412981
7100,4,1,10.081531886629831
7101,2,2,4.042030662314681
7102,2,1,6.721670329601364
7103,2,2,38.37322170940093
7104,2,2,8.618972402415945
7105,3,2,3.390288261442669
7106,9,0,12.540309995412981
7107,5,2,12.256429510162484
7108,5,0,9.183340809633446
7109,3,2,4.445691459710157
7110,4,2,9.294043144410132
7111,3,2,3.390288261442669
7112,8,1,11.26073886177807
7113,2,2,38.37322170940093
7114,1,1,11.684536233475544
7115,3,2,22.26147471906461
7116,4,2,9.629803124346402
7117,2,2,38.37322170940093
7118,3,2,7.812794558885542
7119,1,0,11.684536233475544
7120,5,2,11.20925139139814
7121,3,1,3.390288261442669
7122,9,2,12.150142460739096
7123,1,2,11.684536233475544
7124,4,2,11.692013932227134
7125,1,0,11.684536233475544
7126,1,2,11.684536233475544
7127,1,1,11.684536233475544
7128,4,2,11.511525115058983
7129,2,1,14.99136287691493
7130,2,2,8.488668662782429
7131,9,0,11.434892172435188
7132,3,2,7.549857127685005
7133,3,0,11.218827263663337
7134,2,0,4.664104029508081
7135,3,2,7.549857127685005
7136,3,2,11.218827263663337
7137,2,2,4.664104029508081
7138,2,1,17.056961725420784
7139,2,2,38.37322170940093
7140,1,2,5.052829786634588
7141,2,2,38.37322170940093
7142,2,2,17.056961725420784
7143,4,1,13.86908659878785
7144,2,2,5.027627677610446
7145,3,2,3.390288261442669
7146,5,2,12.868702946413261
7147,2,2,38.37322170940093
7148,2,0,38.37322170940093
7149,8,0,12.814057449027096
7150,2,0,38.37322170940093
7151,3,2,8.603901853081089
7152,3,2,3.390288261442669
7153,7,2,14.607696634565325
7154,2,2,4.042030662314681
7155,3,2,7.549857127685005
7156,4,2,9.938639748821526
7157,8,2,17.973432692819674
7158,3,2,3.390288261442669
7159,2,1,38.37322170940093
7160,3,2,9.326600461716438
7161,3,1,7.549857127685005
7162,4,2,12.312731130594937
7163,2,1,4.664104029508081
7164,4,2,9.121851360763964
7165,5,1,19.727728623416212
7166,2,1,38.37322170940093
7167,3,2,7.549857127685005
7168,10,2,12.004615972827708
7169,4,2,8.951035162589404
7170,2,2,15.48001295883963
7171,6,2,12.600410180402914
7172,2,2,38.37322170940093
7173,3,2,8.578916703298425
7174,5,0,38.37322170940093
7175,4,1,10.81138308779286
7176,2,1,38.37322170940093
7177,2,2,8.488668662782429
7178,1,2,11.684536233475544
7179,4,1,10.569311735560996
7180,1,2,5.052829786634588
7181,7,2,13.178136451279759
7182,2,2,38.37322170940093
7183,2,1,38.37322170940093
7184,1,2,11.684536233475544
7185,3,2,7.470379490182836
7186,2,1,4.664104029508081
7187,2,2,38.37322170940093
7188,3,2,10.942621960059789
7189,4,2,8.905828788295345
7190,6,2,16.66452846416379
7191,5,2,9.894508525442546
7192,2,2,8.683774925643961
7193,4,2,14.040465051294925
7194,2,2,8.488668662782429
7195,1,2,11.684536233475544
7196,3,2,8.193922724577533
7197,2,2,38.37322170940093
